source,target,sign,interaction_type,resource,source_type,target_type,locations
Metab__CHEBI:25906_e,Gene37__Q9BX59,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene37__Q9BX59,Metab__CHEBI:25906_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25906_c,Gene37__Q9BX59_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene37__Q9BX59_rev,Metab__CHEBI:25906_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:25906_g,Gene37__Q9BX59,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene37__Q9BX59,Metab__CHEBI:25906_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25906_c,Gene37__Q9BX59_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene37__Q9BX59_rev,Metab__CHEBI:25906_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:25906_r,Gene37__Q9BX59,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene37__Q9BX59,Metab__CHEBI:25906_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25906_c,Gene37__Q9BX59_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene37__Q9BX59_rev,Metab__CHEBI:25906_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:3771_m,Gene38__P16260,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene38__P16260,Metab__CHEBI:3771_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3771_c,Gene38__P16260_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene38__P16260_rev,Metab__CHEBI:3771_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:17968_e,Gene39__Q8IVM8,1,transport,TCDB;SLC,small_molecule,protein,"('e',)"
Gene39__Q8IVM8,Metab__CHEBI:17968_c,1,transport,TCDB;SLC,protein,small_molecule,"('c',)"
Metab__CHEBI:17968_c,Gene39__Q8IVM8_rev,1,transport,TCDB;SLC,small_molecule,protein,"('c',)"
Gene39__Q8IVM8_rev,Metab__CHEBI:17968_e,1,transport,TCDB;SLC,protein,small_molecule,"('e',)"
Metab__CHEBI:17474_e,Gene40__Q8IVM8,1,transport,TCDB;SLC,small_molecule,protein,"('e',)"
Gene40__Q8IVM8,Metab__CHEBI:17474_c,1,transport,TCDB;SLC,protein,small_molecule,"('c',)"
Metab__CHEBI:17474_c,Gene40__Q8IVM8_rev,1,transport,TCDB;SLC,small_molecule,protein,"('c',)"
Gene40__Q8IVM8_rev,Metab__CHEBI:17474_e,1,transport,TCDB;SLC,protein,small_molecule,"('e',)"
Metab__CHEBI:9263_e,Gene41__Q8IVM8,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene41__Q8IVM8,Metab__CHEBI:9263_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9263_c,Gene41__Q8IVM8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene41__Q8IVM8_rev,Metab__CHEBI:9263_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9175_e,Gene42__A0PJK1,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene42__A0PJK1,Metab__CHEBI:9175_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9175_c,Gene42__A0PJK1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene42__A0PJK1_rev,Metab__CHEBI:9175_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5418_e,Gene43__A0PJK1,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene43__A0PJK1,Metab__CHEBI:5418_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5418_c,Gene43__A0PJK1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene43__A0PJK1_rev,Metab__CHEBI:5418_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:24870_e,Gene44__Q9NY37,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene44__Q9NY37,Metab__CHEBI:24870_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:24870_c,Gene44__Q9NY37_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene44__Q9NY37_rev,Metab__CHEBI:24870_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9175_e,Gene45__Q9NY37,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene45__Q9NY37,Metab__CHEBI:9175_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9175_c,Gene45__Q9NY37_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene45__Q9NY37_rev,Metab__CHEBI:9175_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:8816_e,Gene46__Q9BX79,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene46__Q9BX79,Metab__CHEBI:8816_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:8816_c,Gene46__Q9BX79_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene46__Q9BX79_rev,Metab__CHEBI:8816_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:3308_g,Gene47__P98194,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene47__P98194,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene47__P98194_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene47__P98194_rev,Metab__CHEBI:3308_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:29035_g,Gene48__P98194,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene48__P98194,Metab__CHEBI:29035_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:29035_c,Gene48__P98194_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene48__P98194_rev,Metab__CHEBI:29035_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:23058_e,Gene49__P29973,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene49__P29973,Metab__CHEBI:23058_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:23058_c,Gene49__P29973_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene49__P29973_rev,Metab__CHEBI:23058_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:23058_e,Gene50__Q14028,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene50__Q14028,Metab__CHEBI:23058_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:23058_c,Gene50__Q14028_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene50__Q14028_rev,Metab__CHEBI:23058_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:36915_e,Gene51__P29973,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene51__P29973,Metab__CHEBI:36915_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36915_c,Gene51__P29973_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene51__P29973_rev,Metab__CHEBI:36915_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:36915_e,Gene52__Q14028,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene52__Q14028,Metab__CHEBI:36915_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36915_c,Gene52__Q14028_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene52__Q14028_rev,Metab__CHEBI:36915_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:6635_m,Gene53__Q6NUK1,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene53__Q6NUK1,Metab__CHEBI:6635_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:6635_c,Gene53__Q6NUK1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene53__Q6NUK1_rev,Metab__CHEBI:6635_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:7793_m,Gene54__Q6NUK1,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene54__Q6NUK1,Metab__CHEBI:7793_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:7793_c,Gene54__Q6NUK1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene54__Q6NUK1_rev,Metab__CHEBI:7793_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:2359_m,Gene55__Q6NUK1,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene55__Q6NUK1,Metab__CHEBI:2359_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:2359_c,Gene55__Q6NUK1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene55__Q6NUK1_rev,Metab__CHEBI:2359_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:3308_c,Gene56__Q07021,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__Q07021,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene56__Q07021_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__Q07021_rev,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_e,Gene56__Q07021,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene56__Q07021,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene56__Q07021_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__Q07021_rev,Metab__CHEBI:3308_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:3308_m,Gene56__Q07021,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene56__Q07021,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene56__Q07021_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__Q07021_rev,Metab__CHEBI:3308_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:3308_n,Gene56__Q07021,1,transport,TCDB,small_molecule,protein,"('n',)"
Gene56__Q07021,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene56__Q07021_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__Q07021_rev,Metab__CHEBI:3308_n,1,transport,TCDB,protein,small_molecule,"('n',)"
Metab__CHEBI:8675_m,Gene57__Q96CQ1,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene57__Q96CQ1,Metab__CHEBI:8675_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:8675_c,Gene57__Q96CQ1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene57__Q96CQ1_rev,Metab__CHEBI:8675_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:3308_c,Gene58__O43497,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene58__O43497,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene58__O43497_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene58__O43497_rev,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_e,Gene58__O43497,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene58__O43497,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene58__O43497_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene58__O43497_rev,Metab__CHEBI:3308_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9175_e,Gene59__Q9P2U8,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene59__Q9P2U8,Metab__CHEBI:9175_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9175_c,Gene59__Q9P2U8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene59__Q9P2U8_rev,Metab__CHEBI:9175_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9175_v,Gene59__Q9P2U8,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene59__Q9P2U8,Metab__CHEBI:9175_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9175_c,Gene59__Q9P2U8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene59__Q9P2U8_rev,Metab__CHEBI:9175_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:29987_e,Gene60__Q9P2U8,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene60__Q9P2U8,Metab__CHEBI:29987_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:29987_c,Gene60__Q9P2U8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene60__Q9P2U8_rev,Metab__CHEBI:29987_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:29987_v,Gene60__Q9P2U8,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene60__Q9P2U8,Metab__CHEBI:29987_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:29987_c,Gene60__Q9P2U8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene60__Q9P2U8_rev,Metab__CHEBI:29987_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:7793_e,Gene61__Q9P2U8,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene61__Q9P2U8,Metab__CHEBI:7793_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:7793_c,Gene61__Q9P2U8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene61__Q9P2U8_rev,Metab__CHEBI:7793_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:7793_v,Gene61__Q9P2U8,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene61__Q9P2U8,Metab__CHEBI:7793_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:7793_c,Gene61__Q9P2U8_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene61__Q9P2U8_rev,Metab__CHEBI:7793_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:10113_l,Gene62__Q9BRI3,1,transport,TCDB,small_molecule,protein,"('l',)"
Gene62__Q9BRI3,Metab__CHEBI:10113_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:10113_c,Gene62__Q9BRI3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene62__Q9BRI3_rev,Metab__CHEBI:10113_l,1,transport,TCDB,protein,small_molecule,"('l',)"
Metab__CHEBI:10113_m,Gene62__Q9BRI3,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene62__Q9BRI3,Metab__CHEBI:10113_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:10113_c,Gene62__Q9BRI3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene62__Q9BRI3_rev,Metab__CHEBI:10113_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:10113_v,Gene62__Q9BRI3,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene62__Q9BRI3,Metab__CHEBI:10113_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:10113_c,Gene62__Q9BRI3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene62__Q9BRI3_rev,Metab__CHEBI:10113_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:24870_e,Gene63__P42262,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene63__P42262,Metab__CHEBI:24870_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:24870_c,Gene63__P42262_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene63__P42262_rev,Metab__CHEBI:24870_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:3308_e,Gene64__P42262,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene64__P42262,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene64__P42262_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene64__P42262_rev,Metab__CHEBI:3308_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:36080_r,Gene65__Q8N766,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene65__Q8N766,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene65__Q8N766_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene65__Q8N766_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene66__Q15006,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene66__Q15006,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene66__Q15006_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene66__Q15006_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene67__Q9P0I2,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene67__Q9P0I2,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene67__Q9P0I2_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene67__Q9P0I2_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene68__Q5J8M3,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene68__Q5J8M3,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene68__Q5J8M3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene68__Q5J8M3_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_g,Gene69__Q8N4V1,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene69__Q8N4V1,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene69__Q8N4V1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene69__Q8N4V1_rev,Metab__CHEBI:36080_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:36080_r,Gene69__Q8N4V1,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene69__Q8N4V1,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene69__Q8N4V1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene69__Q8N4V1_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_v,Gene69__Q8N4V1,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene69__Q8N4V1,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene69__Q8N4V1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene69__Q8N4V1_rev,Metab__CHEBI:36080_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:36080_r,Gene70__Q9BV81,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene70__Q9BV81,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene70__Q9BV81_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene70__Q9BV81_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene71__Q9NPA0,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene71__Q9NPA0,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene71__Q9NPA0_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene71__Q9NPA0_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene72__O43402,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene72__O43402,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene72__O43402_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene72__O43402_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene73__Q9Y3B6,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene73__Q9Y3B6,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene73__Q9Y3B6_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene73__Q9Y3B6_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:36080_r,Gene74__Q5UCC4,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene74__Q5UCC4,Metab__CHEBI:36080_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36080_c,Gene74__Q5UCC4_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene74__Q5UCC4_rev,Metab__CHEBI:36080_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:9175_e,Gene75__P35498,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene75__P35498,Metab__CHEBI:9175_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9175_c,Gene75__P35498_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene75__P35498_rev,Metab__CHEBI:9175_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5585_g,Gene76__Q96BI3,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene76__Q96BI3,Metab__CHEBI:5585_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5585_c,Gene76__Q96BI3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene76__Q96BI3_rev,Metab__CHEBI:5585_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:5585_r,Gene76__Q96BI3,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene76__Q96BI3,Metab__CHEBI:5585_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5585_c,Gene76__Q96BI3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene76__Q96BI3_rev,Metab__CHEBI:5585_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:10113_e,Gene77__Q8TC26,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene77__Q8TC26,Metab__CHEBI:10113_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:10113_c,Gene77__Q8TC26_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene77__Q8TC26_rev,Metab__CHEBI:10113_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:10113_l,Gene77__Q8TC26,1,transport,TCDB,small_molecule,protein,"('l',)"
Gene77__Q8TC26,Metab__CHEBI:10113_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:10113_c,Gene77__Q8TC26_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene77__Q8TC26_rev,Metab__CHEBI:10113_l,1,transport,TCDB,protein,small_molecule,"('l',)"
Metab__CHEBI:10113_v,Gene77__Q8TC26,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene77__Q8TC26,Metab__CHEBI:10113_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:10113_c,Gene77__Q8TC26_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene77__Q8TC26_rev,Metab__CHEBI:10113_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:5585_e,Gene78__P41181,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene78__P41181,Metab__CHEBI:5585_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5585_c,Gene78__P41181_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene78__P41181_rev,Metab__CHEBI:5585_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5585_g,Gene78__P41181,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene78__P41181,Metab__CHEBI:5585_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5585_c,Gene78__P41181_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene78__P41181_rev,Metab__CHEBI:5585_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:5585_v,Gene78__P41181,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene78__P41181,Metab__CHEBI:5585_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5585_c,Gene78__P41181_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene78__P41181_rev,Metab__CHEBI:5585_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:4049_l,Gene79__Q6ZP29,1,transport,TCDB,small_molecule,protein,"('l',)"
Gene79__Q6ZP29,Metab__CHEBI:4049_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:4049_c,Gene79__Q6ZP29_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene79__Q6ZP29_rev,Metab__CHEBI:4049_l,1,transport,TCDB,protein,small_molecule,"('l',)"
Metab__CHEBI:25094_l,Gene80__Q6ZP29,1,transport,TCDB,small_molecule,protein,"('l',)"
Gene80__Q6ZP29,Metab__CHEBI:25094_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25094_c,Gene80__Q6ZP29_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene80__Q6ZP29_rev,Metab__CHEBI:25094_l,1,transport,TCDB,protein,small_molecule,"('l',)"
Metab__CHEBI:6280_l,Gene81__Q6ZP29,1,transport,TCDB,small_molecule,protein,"('l',)"
Gene81__Q6ZP29,Metab__CHEBI:6280_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:6280_c,Gene81__Q6ZP29_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene81__Q6ZP29_rev,Metab__CHEBI:6280_l,1,transport,TCDB,protein,small_molecule,"('l',)"
Metab__CHEBI:3345_l,Gene82__Q6ZP29,1,transport,TCDB,small_molecule,protein,"('l',)"
Gene82__Q6ZP29,Metab__CHEBI:3345_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3345_c,Gene82__Q6ZP29_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene82__Q6ZP29_rev,Metab__CHEBI:3345_l,1,transport,TCDB,protein,small_molecule,"('l',)"
Metab__CHEBI:4050_l,Gene83__Q6ZP29,1,transport,TCDB,small_molecule,protein,"('l',)"
