source,target,sign,interaction_type,resource,source_type,target_type,locations
P97377,Q8C7Q4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8VH51,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9WV02,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9JHG6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9D0L8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q80TE0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P62908,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9Z2B9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8BSK8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q3UH06,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P28700,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,O88574,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9Z315,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q64213,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q7TSH6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8CFC7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q62093,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q3TWW8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8BL97,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9WVC6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8R550,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q60520,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q61609,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8K078,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P97471,-1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q91ZW3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q04692,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P97496,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8CG47,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q80U23,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q80YF9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q62245,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q7M6Y2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q06831,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q58A65,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q64337,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P05480,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8BTI8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q99MR6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P42232,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P54227,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P55821,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,O08599,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9D5V6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,O88935,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q62282,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q91VL8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q569Z6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P24529,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q08122,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8C0V0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,O55047,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P58871,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q80Z37,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P70399,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P62996,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9EP53,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P52483,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9ES00,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9QZM0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,B1AY13,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P56399,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q80XC3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9DBR1,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,P22893,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q8C0Q2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P97377,Q9CU65,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P30285,P53566,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P49615,P18762,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P49615,P15209,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P49615,O08599,-1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P49615,Q8BR65,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P49615,Q8R5H6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q64261,P53566,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q03147,Q64261,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9Z265,P98191,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P22518,Q3U9G9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P22518,Q80Y24,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O35493,Q8CFC7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P09581,P49710,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P09581,P70218,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P09581,P34152,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P09581,Q3UND0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P09581,Q60992,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P41241,P08103,-1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
P41241,O54988,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q3UHD9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9WTQ5,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P31750,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9WUA6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9JHQ0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P70444,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q8BMB0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q8R0S4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P51637,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P15409,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q6P9Q4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q91YM2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q6NVF4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,O88522,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9EQQ9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q61216,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P54276,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q7TSZ8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9Z1E3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9WVG7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P26450,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P97313,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P49769,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q64701,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,O70622,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q8BRU6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P04919,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,O35906,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9JM73,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q9CQ26,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,Q62312,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P29788,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P68254,1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q9DC28,P43404,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BTH8,P70444,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BTH8,P49615,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BTH8,Q02248,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BTH8,Q8BRU6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BTH8,P02340,1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BTH8,P68254,1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BVP5,P70444,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BVP5,P49615,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BVP5,Q02248,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BVP5,Q8BRU6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BVP5,P02340,1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q8BVP5,P68254,1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P24721,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q6X1Y6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q02067,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q61337,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q9JLK7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P35564,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P67871,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P84089,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,O88792,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P56475,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P61219,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P49443,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P26350,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q8BSK8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P04919,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P17433,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q9DCI3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q60864,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P97499,-1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P63058,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,P06804,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q02053,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q62481,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
Q60737,Q9QXY7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9WTQ5,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9DBR0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9D1F4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,O35381,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P28352,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P81269,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9Z277,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P58501,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8VDY9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9JLK7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P0DP26,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P35564,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9WVC3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P13379,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P30306,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P11440,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8CFI2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P40201,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P26339,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9CQI6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9JJV0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P10598,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q62018,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,A0A2R8VHR8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P35639,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8C9B9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9ESX5,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,B1AZP2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q99KK7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q01279,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P08046,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P08152,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q99L45,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8R1B4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P84089,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P19785,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,O08580,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,O88783,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P54731,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P06837,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9ERL7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P06745,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q91YM2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9Z1E4,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P51859,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8VDJ3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q6PCN7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P09024,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P07901,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P11499,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P33896,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P47876,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P47878,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P70670,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q60817,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P05627,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9QXL2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q61211,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,O88855,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q63844,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P28574,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P97310,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q99L90,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,C0HKD8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q61216,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P54276,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P08551,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9D6Z1,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q61146,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P42866,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q3B7Z2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P50580,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8K212,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9QYX7,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P56812,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q11136,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q00175,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8K1N2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P26450,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8BWW9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P61219,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,A2AR02,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,O70435,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P26350,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P0DW27,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q99KG3,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q04207,1,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q80TZ9,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9WTZ1,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P14869,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P47955,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P99027,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P63325,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q6P5B0,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,A2AQ19,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q99P72,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q80YR5,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9Z315,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q60520,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q31125,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,P32067,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9JI11,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q8CDJ8,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9WUN2,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
O54833,Q9ERA6,0,signaling,"OmniPath:omnipath,ligrecextra",protein,protein,()
