source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
CHEBI:10899,frozenset({'P48448'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P48448'}),CHEBI:10899,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P48448'}),CHEBI:12014,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:12014,frozenset({'P48448'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:10899,frozenset({'P47895'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P47895'}),CHEBI:10899,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P47895'}),CHEBI:12014,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:12014,frozenset({'P47895'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:10899,frozenset({'P43353'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P43353'}),CHEBI:10899,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P43353'}),CHEBI:12014,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:12014,frozenset({'P43353'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:10899,frozenset({'P30838'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P30838'}),CHEBI:10899,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
frozenset({'P30838'}),CHEBI:12014,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:12014,frozenset({'P30838'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': '4HOXPACDOX_NADP'}"
CHEBI:12034,frozenset({'P50226'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
CHEBI:11679,frozenset({'P50226'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
frozenset({'P50226'}),CHEBI:140994,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
frozenset({'P50226'}),CHEBI:13735,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
CHEBI:12034,frozenset({'P50225'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
CHEBI:11679,frozenset({'P50225'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
frozenset({'P50225'}),CHEBI:140994,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
frozenset({'P50225'}),CHEBI:13735,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
CHEBI:12034,frozenset({'P0DMM9'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
frozenset({'P0DMM9'}),CHEBI:140994,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '4NPHSULT'}"
CHEBI:11341,frozenset({'Q06520'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5ADTSTSTERONESULT'}"
CHEBI:11679,frozenset({'Q06520'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5ADTSTSTERONESULT'}"
frozenset({'Q06520'}),CHEBI:13735,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5ADTSTSTERONESULT'}"
CHEBI:11341,frozenset({'P0DMM9'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5ADTSTSTERONESULT'}"
frozenset({'P0DMM9'}),CHEBI:136982,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5ADTSTSTERONESULT'}"
CHEBI:12127,frozenset({'P41440'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': False, 'reaction_id': '5FTHFt2_1'}"
frozenset({'P41440'}),CHEBI:12127,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': True, 'reaction_id': '5FTHFt2_1'}"
CHEBI:1420,frozenset({'P21397'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5HOXINOXDA'}"
frozenset({'P21397'}),CHEBI:20583,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5HOXINOXDA'}"
CHEBI:1420,frozenset({'P27338'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5HOXINOXDA'}"
frozenset({'P27338'}),CHEBI:20583,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': '5HOXINOXDA'}"
CHEBI:75186,frozenset({'Q9NPC4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'g')","{'reverse': False, 'reaction_id': 'A4GALTc'}"
CHEBI:13487,frozenset({'Q9NPC4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'g')","{'reverse': False, 'reaction_id': 'A4GALTc'}"
CHEBI:13456,frozenset({'Q9UNA3'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('g',)","{'reverse': False, 'reaction_id': 'A4GNT2g'}"
CHEBI:13455,frozenset({'P16442'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'g')","{'reverse': False, 'reaction_id': 'ABO1g'}"
CHEBI:13487,frozenset({'P16442'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'g')","{'reverse': False, 'reaction_id': 'ABO9g'}"
CHEBI:11961,frozenset({'P80404'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ABTArm'}"
frozenset({'P80404'}),CHEBI:11961,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ABTArm'}"
CHEBI:11638,frozenset({'P80404'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ABTArm'}"
frozenset({'P80404'}),CHEBI:11638,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ABTArm'}"
frozenset({'P80404'}),CHEBI:13107,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ABTArm'}"
CHEBI:13107,frozenset({'P80404'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ABTArm'}"
frozenset({'P80404'}),CHEBI:15126,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ABTArm'}"
CHEBI:15126,frozenset({'P80404'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ABTArm'}"
CHEBI:11961,frozenset({'Q7Z2H8'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e', 'l')","{'reverse': False, 'reaction_id': 'ABUTt2rL'}"
frozenset({'Q7Z2H8'}),CHEBI:11961,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e', 'l')","{'reverse': True, 'reaction_id': 'ABUTt2rL'}"
CHEBI:11613,frozenset({'P24752'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACACT10m'}"
frozenset({'P24752'}),CHEBI:11613,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACACT10m'}"
frozenset({'P24752'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACACT10m'}"
CHEBI:14904,frozenset({'P24752'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACACT10m'}"
CHEBI:11613,frozenset({'P55084'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACACT10m'}"
frozenset({'P55084'}),CHEBI:11613,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACACT10m'}"
frozenset({'P55084'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACACT10m'}"
CHEBI:14904,frozenset({'P55084'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACACT10m'}"
CHEBI:11613,frozenset({'P42765'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACACT10m'}"
frozenset({'P42765'}),CHEBI:11613,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACACT10m'}"
frozenset({'P42765'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACACT10m'}"
CHEBI:14904,frozenset({'P42765'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACACT10m'}"
CHEBI:1636,frozenset({'P09110'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('x',)","{'reverse': False, 'reaction_id': 'ACACT5p'}"
frozenset({'P09110'}),CHEBI:23575,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('x',)","{'reverse': False, 'reaction_id': 'ACACT5p'}"
CHEBI:50571,frozenset({'P09110'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('x',)","{'reverse': False, 'reaction_id': 'ACACT8p'}"
frozenset({'P09110'}),CHEBI:14397,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('x',)","{'reverse': False, 'reaction_id': 'ACACT8p'}"
CHEBI:52370,frozenset({'P09110'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('x',)","{'reverse': False, 'reaction_id': 'ACACT9p'}"
frozenset({'P09110'}),CHEBI:52974,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('x',)","{'reverse': False, 'reaction_id': 'ACACT9p'}"
CHEBI:14903,frozenset({'Q9NUB1'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACCOALm'}"
frozenset({'Q9NUB1'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACCOALm'}"
CHEBI:14903,frozenset({'Q9H6R3'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACCOALm'}"
frozenset({'Q9H6R3'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACCOALm'}"
CHEBI:13708,frozenset({'P53985'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e', 'm')","{'reverse': False, 'reaction_id': 'ACETONEt2'}"
frozenset({'P53985'}),CHEBI:13708,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e', 'm')","{'reverse': True, 'reaction_id': 'ACETONEt2'}"
CHEBI:13708,frozenset({'O15427'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': False, 'reaction_id': 'ACETONEt2'}"
frozenset({'O15427'}),CHEBI:13708,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': True, 'reaction_id': 'ACETONEt2'}"
CHEBI:13708,frozenset({'O60669'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': False, 'reaction_id': 'ACETONEt2'}"
frozenset({'O60669'}),CHEBI:13708,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': True, 'reaction_id': 'ACETONEt2'}"
CHEBI:12455,frozenset({'Q9UJ70'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACGAMK'}"
frozenset({'Q9UJ70'}),CHEBI:12456,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACGAMK'}"
CHEBI:12456,frozenset({'O95394'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACGAMPM'}"
frozenset({'O95394'}),CHEBI:12456,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'ACGAMPM'}"
frozenset({'O95394'}),CHEBI:12443,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACGAMPM'}"
CHEBI:12443,frozenset({'O95394'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'ACGAMPM'}"
CHEBI:12686,frozenset({'Q16572'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACHVESSEC_1'}"
frozenset({'Q16572'}),CHEBI:12686,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('e',)","{'reverse': False, 'reaction_id': 'ACHVESSEC_1'}"
CHEBI:12471,frozenset({'Q9NRA2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'l')","{'reverse': False, 'reaction_id': 'ACNAMlt'}"
frozenset({'Q9NRA2'}),CHEBI:12471,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'l')","{'reverse': True, 'reaction_id': 'ACNAMlt'}"
CHEBI:11616,frozenset({'P45954'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD10m'}"
frozenset({'P45954'}),CHEBI:10949,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD10m'}"
CHEBI:11616,frozenset({'P11310'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD10m'}"
frozenset({'P11310'}),CHEBI:10949,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD10m'}"
CHEBI:11856,frozenset({'P26440'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD8m'}"
frozenset({'P26440'}),CHEBI:11853,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD8m'}"
CHEBI:11629,frozenset({'P11310'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD9m'}"
frozenset({'P11310'}),CHEBI:1208,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD9m'}"
CHEBI:11629,frozenset({'Q9UKU7'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD9m'}"
frozenset({'Q9UKU7'}),CHEBI:1208,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACOAD9m'}"
CHEBI:14397,frozenset({'Q15067'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m', 'x')","{'reverse': False, 'reaction_id': 'ACOAO7p'}"
frozenset({'Q15067'}),CHEBI:13354,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m', 'x')","{'reverse': False, 'reaction_id': 'ACOAO7p'}"
frozenset({'Q15067'}),CHEBI:10728,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m', 'x')","{'reverse': False, 'reaction_id': 'ACOAO7p'}"
CHEBI:12634,frozenset({'Q03154'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACODA'}"
frozenset({'Q03154'}),CHEBI:13704,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACODA'}"
frozenset({'Q03154'}),CHEBI:11448,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACODA'}"
CHEBI:132362,frozenset({'Q99798'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACONTm'}"
frozenset({'Q99798'}),CHEBI:132362,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACONTm'}"
frozenset({'Q99798'}),CHEBI:14465,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ACONTm'}"
CHEBI:14465,frozenset({'Q99798'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ACONTm'}"
CHEBI:132362,frozenset({'P21399'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACONTm'}"
frozenset({'P21399'}),CHEBI:132362,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'ACONTm'}"
frozenset({'P21399'}),CHEBI:14465,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACONTm'}"
CHEBI:14465,frozenset({'P21399'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'ACONTm'}"
CHEBI:13317,frozenset({'P24666'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
frozenset({'P24666'}),CHEBI:15044,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
CHEBI:13317,frozenset({'A0PJ86'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
frozenset({'A0PJ86'}),CHEBI:15044,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
CHEBI:13317,frozenset({'Q9NPH0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
frozenset({'Q9NPH0'}),CHEBI:15044,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
CHEBI:13317,frozenset({'P13686'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
frozenset({'P13686'}),CHEBI:15044,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACP1_FMN'}"
CHEBI:14903,frozenset({'Q9NR19'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACS2'}"
frozenset({'Q9NR19'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'ACS2'}"
CHEBI:14903,frozenset({'Q86V21'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACS2'}"
frozenset({'Q86V21'}),CHEBI:14904,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACS2'}"
CHEBI:125590,frozenset({'P46597'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACSRTNMT'}"
CHEBI:10786,frozenset({'P46597'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACSRTNMT'}"
frozenset({'P46597'}),CHEBI:12741,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACSRTNMT'}"
frozenset({'P46597'}),CHEBI:14577,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ACSRTNMT'}"
CHEBI:13733,frozenset({'Q14542'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': False, 'reaction_id': 'ADEt'}"
frozenset({'Q14542'}),CHEBI:13733,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'e')","{'reverse': True, 'reaction_id': 'ADEt'}"
CHEBI:13342,frozenset({'Q9Y6K8'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ADK3'}"
frozenset({'Q9Y6K8'}),CHEBI:13342,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'ADK3'}"
frozenset({'Q9Y6K8'}),CHEBI:13327,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ADK3'}"
CHEBI:13327,frozenset({'Q9Y6K8'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'ADK3'}"
CHEBI:13342,frozenset({'Q9UIJ7'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ADK3m'}"
frozenset({'Q9UIJ7'}),CHEBI:13342,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ADK3m'}"
frozenset({'Q9UIJ7'}),CHEBI:13327,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'ADK3m'}"
CHEBI:13327,frozenset({'Q9UIJ7'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'ADK3m'}"
CHEBI:10490,frozenset({'Q9Y6K8'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'ADKd'}"
